quantity,holiday,time_elapsed,ongoing_orders,waze_avg_time,waze_avg_distance,datetime,reseller
1,False,19.573383333333336,1,8.516666666666667,3.167,2023-06-25 15:31:00,C
1,False,46.7847,1,23.316666666666663,10.868,2023-06-25 16:17:00,B
2,False,57.9735,1,26.516666666666666,7.983,2023-06-25 18:41:00,B
1,False,19.374416666666665,0,7.783333333333333,4.022,2023-06-25 18:59:00,C
1,False,63.79825,2,25.133333333333333,11.336,2023-06-25 19:49:00,B
1,False,65.27381666666666,1,16.916666666666668,4.765,2023-06-26 08:25:00,F
1,False,28.79425,0,7.433333333333334,2.559,2023-06-26 08:35:00,A
1,False,16.352916666666665,1,7.183333333333334,2.397,2023-06-26 08:52:00,A
1,False,22.663533333333334,0,10.533333333333331,3.665,2023-06-26 09:31:00,A
1,False,46.87841666666666,0,21.116666666666667,7.326,2023-06-26 09:35:00,F
1,False,40.5562,0,13.916666666666666,5.668,2023-06-26 10:08:00,D
1,False,21.953133333333334,0,7.666666666666667,2.335,2023-06-26 10:28:00,F
1,False,20.6155,0,10.05,3.408,2023-06-26 11:23:00,D
1,False,15.96885,1,7.733333333333333,3.094,2023-06-26 11:35:00,A
1,False,23.7917,1,9.7,3.17,2023-06-26 11:43:00,D
1,False,15.749766666666666,0,5.983333333333333,2.373,2023-06-26 12:08:00,D
1,False,30.10528333333333,0,12.566666666666666,4.228,2023-06-26 12:36:00,A
1,False,24.824800000000003,0,8.516666666666667,2.753,2023-06-26 14:03:00,D
1,False,30.399383333333333,0,13.6,5.754,2023-06-26 14:15:00,A
1,False,15.801133333333333,0,7.6,2.682,2023-06-26 14:58:00,A
1,False,51.63723333333333,0,17.666666666666668,9.273,2023-06-26 16:39:00,C
1,False,26.705816666666664,0,6.816666666666666,2.452,2023-06-26 16:58:00,A
1,False,26.937666666666665,0,9.5,3.761,2023-06-26 17:03:00,D
1,False,43.68455,1,14.583333333333334,6.818,2023-06-26 17:57:00,B
1,False,103.72043333333332,2,31.53333333333333,11.335,2023-06-26 18:26:00,B
1,False,25.81848333333333,2,9.966666666666669,3.475,2023-06-26 18:47:00,A
1,False,31.3282,0,10.25,3.797,2023-06-27 07:57:00,A
1,False,34.332049999999995,0,16.45,5.399,2023-06-27 08:01:00,D
1,False,42.03715,1,13.1,6.06,2023-06-27 08:20:00,A
1,False,87.9398,0,26.966666666666665,8.81,2023-06-27 08:22:00,F
1,False,24.36205,0,7.7,3.224,2023-06-27 09:06:00,A
1,False,15.084983333333334,0,5.166666666666667,2.196,2023-06-27 09:53:00,D
1,False,30.373716666666663,0,8.216666666666667,2.519,2023-06-27 10:19:00,F
1,False,87.27988333333333,1,22.916666666666668,7.366,2023-06-27 10:30:00,F
1,False,34.357083333333335,0,13.083333333333334,4.464,2023-06-27 10:51:00,A
1,False,40.99171666666667,1,13.0,4.617,2023-06-27 10:56:00,A
1,False,32.1153,2,8.483333333333333,2.968,2023-06-27 11:01:00,A
1,False,27.07033333333333,2,9.633333333333333,3.595,2023-06-27 11:35:00,A
1,False,22.22313333333333,0,8.25,2.708,2023-06-27 11:45:00,D
1,False,41.11016666666667,3,12.933333333333334,4.512,2023-06-27 12:11:00,A
2,False,30.54583333333333,0,13.866666666666667,4.817,2023-06-27 12:21:00,D
1,False,30.11615,3,9.633333333333333,3.5,2023-06-27 12:28:00,A
1,False,36.91453333333333,5,13.566666666666666,5.566,2023-06-27 12:48:00,A
1,False,24.62748333333333,2,7.4,2.42,2023-06-27 13:07:00,A
1,False,53.064733333333336,0,19.3,12.834,2023-06-27 13:24:00,C
1,False,24.118616666666664,0,8.65,3.346,2023-06-27 13:41:00,A
1,False,27.866950000000003,1,13.866666666666667,5.216,2023-06-27 14:04:00,A
1,False,19.648183333333336,1,7.5,2.734,2023-06-27 14:09:00,A
2,False,23.09333333333333,0,8.5,3.034,2023-06-27 14:50:00,F
1,False,40.73426666666666,0,13.933333333333334,5.798,2023-06-27 16:38:00,D
1,False,49.54751666666667,0,13.466666666666669,3.533,2023-06-27 16:56:00,F
1,False,32.64626666666667,0,9.683333333333334,3.159,2023-06-27 17:56:00,D
1,False,38.45771666666667,2,14.283333333333331,4.969,2023-06-27 18:03:00,A
1,False,43.196016666666665,2,11.866666666666667,5.261,2023-06-27 18:42:00,A
1,False,41.146033333333335,2,15.083333333333334,5.891,2023-06-27 18:53:00,A
1,False,27.32893333333333,3,6.85,2.51,2023-06-27 19:15:00,A
1,False,27.210516666666667,4,12.966666666666669,4.417,2023-06-27 19:23:00,A
1,False,28.54576666666667,0,9.25,3.974,2023-06-27 19:30:00,E
1,False,18.31725,1,7.45,2.651,2023-06-28 08:28:00,A
1,False,18.22185,2,6.216666666666667,2.321,2023-06-28 08:36:00,A
1,False,24.7177,3,7.033333333333333,2.339,2023-06-28 08:38:00,A
1,False,28.413833333333333,0,9.716666666666669,3.131,2023-06-28 09:56:00,A
1,False,17.65366666666667,0,6.85,2.691,2023-06-28 10:05:00,D
1,False,33.410266666666665,1,12.3,5.434,2023-06-28 10:50:00,A
1,False,34.46175,2,14.433333333333334,5.969,2023-06-28 11:43:00,A
1,False,30.103033333333336,0,7.75,3.548,2023-06-28 12:02:00,C
1,False,39.04808333333334,0,16.233333333333334,5.527,2023-06-28 12:48:00,A
1,False,25.849633333333337,1,12.55,4.978,2023-06-28 12:49:00,A
1,False,26.805966666666663,2,9.933333333333334,3.921,2023-06-28 13:14:00,A
1,False,22.3708,3,8.533333333333333,2.884,2023-06-28 13:19:00,A
1,False,22.977316666666667,0,10.866666666666667,3.334,2023-06-28 13:43:00,D
1,False,29.99888333333333,1,13.35,5.176,2023-06-28 14:55:00,A
1,False,29.54368333333333,0,13.716666666666669,5.65,2023-06-28 16:27:00,A
1,False,40.04515,1,13.6,4.696,2023-06-28 16:37:00,A
1,False,21.680233333333334,0,8.616666666666667,2.914,2023-06-28 16:39:00,D
1,False,18.9449,1,5.116666666666666,2.531,2023-06-28 17:01:00,D
1,False,19.877216666666666,0,9.6,3.208,2023-06-28 17:23:00,A
1,False,53.604016666666666,2,14.8,5.247,2023-06-28 17:30:00,A
1,False,41.129850000000005,2,13.216666666666669,4.681,2023-06-28 18:23:00,A
1,False,43.389183333333335,3,11.883333333333333,5.261,2023-06-28 18:38:00,A
1,False,33.134683333333335,1,14.616666666666667,6.053,2023-06-28 19:27:00,A
1,False,56.7768,0,20.3,5.907,2023-06-29 08:38:00,F
1,False,21.795516666666668,1,5.633333333333334,2.164,2023-06-29 08:53:00,E
1,False,10.22215,1,4.083333333333333,1.306,2023-06-29 09:13:00,F
1,False,68.50086666666665,0,25.316666666666663,7.937,2023-06-29 10:36:00,F
1,False,27.0076,1,7.566666666666666,2.669,2023-06-29 11:20:00,F
1,False,40.55318333333333,0,13.9,4.755,2023-06-29 11:28:00,A
1,False,18.512466666666665,0,8.2,2.406,2023-06-29 12:03:00,F
1,False,65.50273333333334,0,22.383333333333333,7.276,2023-06-29 12:24:00,F
1,False,21.0367,1,6.4,2.451,2023-06-29 12:27:00,A
1,False,43.25533333333333,0,11.566666666666666,4.307,2023-06-29 14:58:00,A
1,False,25.46495,2,12.6,4.44,2023-06-29 17:39:00,A
1,False,17.889733333333332,0,8.85,3.62,2023-06-29 17:43:00,E
1,False,31.13158333333333,0,9.45,4.253,2023-06-29 17:51:00,C
1,False,33.439416666666666,2,12.65,4.654,2023-06-29 18:01:00,A
1,False,48.81978333333333,3,14.55,5.153,2023-06-29 18:07:00,A
1,False,30.453333333333333,0,8.916666666666666,3.013,2023-06-29 18:59:00,D
1,False,22.94678333333333,0,6.983333333333333,2.687,2023-06-30 08:31:00,A
1,False,34.7515,1,10.233333333333333,3.864,2023-06-30 08:33:00,A
1,False,24.781216666666666,3,11.566666666666666,4.057,2023-06-30 08:39:00,A
1,False,21.970566666666667,0,9.6,3.341,2023-06-30 10:45:00,A
1,False,24.7773,0,10.216666666666669,3.181,2023-06-30 10:49:00,D
1,False,35.82468333333333,0,17.116666666666667,6.458,2023-06-30 11:17:00,A
1,False,28.01205,1,10.2,3.719,2023-06-30 11:30:00,A
1,False,32.23276666666666,2,13.933333333333334,4.477,2023-06-30 11:34:00,A
1,False,21.280766666666665,0,5.566666666666666,2.192,2023-06-30 12:21:00,A
1,False,22.78525,0,8.533333333333333,2.882,2023-06-30 13:20:00,D
1,False,32.3296,1,11.433333333333334,4.797,2023-06-30 14:40:00,A
1,False,53.57556666666667,1,14.516666666666667,5.986,2023-06-30 15:12:00,A
1,False,73.5601,1,22.05,6.338,2023-06-30 15:53:00,F
1,False,40.51363333333334,4,12.333333333333334,5.593,2023-06-30 17:43:00,A
1,False,39.31121666666666,5,13.233333333333333,5.97,2023-06-30 18:10:00,A
1,False,32.15936666666666,6,13.966666666666669,5.211,2023-06-30 18:17:00,A
1,False,30.21738333333333,0,11.133333333333333,3.734,2023-06-30 18:31:00,D
1,False,21.8396,1,9.8,3.351,2023-06-30 18:39:00,D
1,False,31.70436666666667,0,9.916666666666666,3.268,2023-07-01 08:01:00,F
1,False,20.401166666666665,2,9.166666666666666,3.744,2023-07-01 08:02:00,A
1,False,32.02976666666667,3,11.55,4.662,2023-07-01 08:04:00,A
1,False,25.50201666666667,0,7.083333333333333,3.18,2023-07-01 08:33:00,D
1,False,38.81795,0,13.066666666666666,5.911,2023-07-01 08:50:00,A
1,False,30.47236666666667,1,8.116666666666667,3.124,2023-07-01 08:58:00,F
1,False,46.54288333333333,1,14.05,4.574,2023-07-01 09:42:00,F
1,False,64.99125,2,21.716666666666665,6.504,2023-07-01 12:09:00,F
1,False,58.67995,1,17.066666666666666,5.699,2023-07-01 12:15:00,F
1,False,23.73948333333333,0,10.4,4.782,2023-07-01 12:46:00,C
1,False,49.194316666666666,2,12.333333333333334,4.456,2023-07-01 12:46:00,A
1,False,23.74925,1,8.4,3.109,2023-07-01 14:04:00,A
1,False,36.59463333333333,0,10.4,3.601,2023-07-01 15:58:00,A
1,False,29.709266666666668,1,11.6,4.291,2023-07-01 16:32:00,A
1,False,31.56415,0,15.016666666666667,5.009,2023-07-01 17:22:00,A
1,False,17.907533333333333,0,5.483333333333333,2.182,2023-07-01 18:21:00,A
1,False,25.868166666666667,1,9.55,3.088,2023-07-02 08:48:00,F
1,False,35.462700000000005,0,8.933333333333334,3.022,2023-07-02 09:55:00,F
1,False,26.08483333333333,0,9.966666666666669,3.641,2023-07-02 09:56:00,A
1,False,36.36003333333333,2,17.033333333333335,5.697,2023-07-02 10:22:00,A
1,False,21.57123333333333,3,9.633333333333333,3.107,2023-07-02 10:43:00,A
2,False,15.574833333333332,0,6.1,2.613,2023-07-02 11:00:00,D
1,False,11.805233333333332,0,3.5166666666666666,1.42,2023-07-02 12:32:00,D
1,False,40.48678333333333,0,15.383333333333333,5.535,2023-07-02 12:49:00,B
1,False,18.97675,0,6.483333333333333,3.082,2023-07-02 13:03:00,C
1,False,35.05001666666667,3,13.033333333333331,5.486,2023-07-02 13:41:00,D
1,False,22.396866666666664,0,7.116666666666666,3.289,2023-07-02 18:27:00,C
1,False,38.81028333333334,1,17.183333333333334,5.482,2023-07-03 08:05:00,A
1,False,45.01826666666667,3,19.616666666666667,5.994,2023-07-03 08:34:00,A
1,False,26.01238333333333,1,9.6,3.293,2023-07-03 09:08:00,A
1,False,21.779183333333336,2,7.0,2.935,2023-07-03 09:10:00,A
1,False,59.0632,1,18.7,6.415,2023-07-03 09:25:00,F
1,False,26.500766666666667,0,8.033333333333333,4.976,2023-07-03 09:30:00,C
1,False,39.21418333333333,0,18.066666666666663,5.573,2023-07-03 11:48:00,F
1,False,37.889433333333336,0,13.2,6.037,2023-07-03 11:55:00,C
1,False,63.27983333333333,1,27.7,8.348,2023-07-03 13:43:00,F
1,False,31.4151,2,12.116666666666667,5.356,2023-07-03 13:59:00,A
1,False,36.28321666666667,0,10.85,3.259,2023-07-03 15:50:00,F
1,False,28.995016666666668,0,10.916666666666666,3.577,2023-07-03 16:54:00,A
1,False,34.02375,1,15.2,4.967,2023-07-03 17:08:00,A
1,False,39.66046666666667,0,10.616666666666667,5.19,2023-07-03 18:02:00,C
1,False,20.33406666666667,0,8.966666666666667,3.885,2023-07-03 18:46:00,C
1,False,30.853016666666665,0,9.383333333333333,3.625,2023-07-03 18:51:00,D
1,False,30.765366666666665,0,9.5,3.38,2023-07-04 07:53:00,A
1,False,42.225166666666674,2,13.416666666666666,4.544,2023-07-04 08:05:00,A
1,False,45.71421666666667,4,13.216666666666669,4.457,2023-07-04 08:10:00,A
1,False,29.635066666666667,0,10.45,3.034,2023-07-04 08:11:00,D
1,False,45.72195,0,15.466666666666669,4.145,2023-07-04 09:58:00,F
1,False,48.52013333333333,0,12.366666666666667,3.923,2023-07-04 12:22:00,F
1,False,31.29165,3,11.816666666666666,5.275,2023-07-04 12:44:00,A
1,False,30.60575,4,13.066666666666666,4.534,2023-07-04 12:44:00,A
1,False,44.08266666666667,3,13.833333333333334,5.147,2023-07-04 13:28:00,A
1,False,47.62295,4,15.95,5.136,2023-07-04 13:31:00,A
1,False,47.812333333333335,5,16.016666666666666,5.182,2023-07-04 14:01:00,A
1,False,29.326600000000003,2,9.133333333333333,2.92,2023-07-04 14:38:00,A
1,False,20.752716666666668,0,6.45,2.728,2023-07-04 16:08:00,D
1,False,23.88545,1,6.116666666666666,2.336,2023-07-04 16:40:00,A
1,False,44.8223,0,20.116666666666667,9.253,2023-07-04 16:50:00,B
3,False,26.7798,0,7.633333333333334,3.145,2023-07-04 17:12:00,C
1,False,28.87148333333333,0,11.8,3.813,2023-07-04 19:04:00,A
1,False,18.75685,0,7.15,3.302,2023-07-04 21:37:00,C
1,False,40.70843333333333,0,12.733333333333333,3.979,2023-07-05 09:16:00,D
1,False,29.9872,0,9.8,3.753,2023-07-05 09:16:00,E
1,False,51.67183333333333,1,13.983333333333333,4.307,2023-07-05 09:19:00,D
1,False,24.98746666666667,2,9.183333333333334,3.478,2023-07-05 09:59:00,D
1,False,41.79235,0,13.2,4.691,2023-07-05 10:52:00,A
1,False,39.20976666666667,1,14.283333333333331,5.77,2023-07-05 11:16:00,A
1,False,31.705333333333336,0,15.15,6.593,2023-07-05 11:52:00,C
1,False,31.5417,1,8.2,2.783,2023-07-05 12:10:00,A
1,False,35.702733333333335,2,12.983333333333333,4.353,2023-07-05 12:19:00,A
1,False,32.32581666666667,3,14.15,5.055,2023-07-05 12:22:00,A
1,False,24.028683333333333,2,7.4,3.08,2023-07-05 13:11:00,A
1,False,42.7604,1,14.15,4.969,2023-07-05 13:42:00,A
1,False,19.440583333333333,1,5.4,2.297,2023-07-05 14:06:00,A
1,False,30.96258333333334,0,7.8,3.483,2023-07-05 14:08:00,B
1,False,32.76071666666667,2,13.966666666666669,5.922,2023-07-05 16:02:00,A
1,False,44.08903333333333,3,14.65,4.808,2023-07-05 16:12:00,A
1,False,15.14055,0,6.25,2.415,2023-07-05 17:45:00,E
1,False,17.867483333333332,0,8.083333333333334,3.807,2023-07-05 18:24:00,B
1,False,36.74628333333333,0,12.683333333333334,4.179,2023-07-05 18:27:00,A
1,False,49.90043333333333,1,17.55,6.306,2023-07-05 19:01:00,B
1,False,11.552166666666666,1,5.7,2.478,2023-07-05 19:22:00,D
1,False,26.638133333333336,2,9.066666666666666,2.905,2023-07-06 10:43:00,F
1,False,25.730600000000003,0,11.016666666666667,4.599,2023-07-06 10:53:00,B
1,False,37.42745,0,10.866666666666667,4.1,2023-07-06 11:08:00,D
1,False,31.722266666666663,0,12.466666666666669,4.547,2023-07-06 11:43:00,A
1,False,62.84231666666667,0,28.383333333333333,9.948,2023-07-06 11:54:00,B
2,False,30.032116666666663,1,10.316666666666666,3.803,2023-07-06 11:58:00,A
1,False,20.86785,3,6.75,2.462,2023-07-06 12:06:00,A
1,False,39.01655,3,10.766666666666667,4.16,2023-07-06 12:18:00,A
1,False,34.05993333333333,0,8.783333333333333,3.575,2023-07-06 12:58:00,D
1,False,42.03995,0,13.633333333333333,5.759,2023-07-06 13:02:00,C
1,False,34.07528333333333,3,9.666666666666666,3.445,2023-07-06 13:56:00,A
1,False,26.283816666666667,0,12.316666666666666,5.038,2023-07-06 14:34:00,D
1,False,15.16555,2,5.533333333333333,2.167,2023-07-06 14:39:00,A
1,False,29.56188333333333,1,13.0,4.291,2023-07-06 15:02:00,A
1,False,41.45463333333333,0,12.916666666666666,4.247,2023-07-06 15:51:00,A
1,False,37.19795,1,13.433333333333334,5.609,2023-07-06 15:55:00,A
1,False,62.84838333333334,1,18.45,5.499,2023-07-06 16:04:00,F
1,False,19.822766666666663,1,5.433333333333334,1.925,2023-07-06 16:33:00,D
1,False,26.40065,2,7.666666666666667,2.92,2023-07-06 16:38:00,A
1,False,28.08933333333333,3,8.05,2.541,2023-07-06 16:39:00,A
1,False,28.038083333333333,0,7.383333333333334,2.154,2023-07-06 17:11:00,F
1,False,30.032950000000003,0,8.666666666666666,2.783,2023-07-06 17:32:00,D
1,False,73.48731666666666,1,33.233333333333334,15.042,2023-07-06 17:55:00,B
1,False,46.50475,3,15.466666666666669,7.983,2023-07-06 18:03:00,B
1,False,53.2496,3,23.0,9.471,2023-07-06 18:16:00,B
1,False,97.66221666666668,4,30.08333333333333,10.822,2023-07-06 18:28:00,B
1,False,16.983233333333335,1,8.3,5.089,2023-07-06 19:15:00,C
1,False,26.901616666666666,2,10.833333333333334,4.255,2023-07-06 19:53:00,C
1,False,22.7171,0,9.416666666666666,3.723,2023-07-07 07:53:00,A
1,False,24.21933333333333,0,7.066666666666666,2.656,2023-07-07 09:09:00,A
1,False,21.93315,1,9.25,3.454,2023-07-07 09:12:00,A
1,False,29.87823333333333,0,12.566666666666666,4.902,2023-07-07 10:02:00,A
2,False,29.98538333333333,2,12.183333333333334,4.172,2023-07-07 10:26:00,A
1,False,33.824400000000004,5,13.05,4.976,2023-07-07 11:49:00,A
1,False,48.09063333333334,1,20.7,5.665,2023-07-07 12:02:00,F
1,False,44.73648333333333,5,11.45,4.137,2023-07-07 12:10:00,A
1,False,38.27425,0,10.8,3.53,2023-07-07 13:23:00,F
1,False,29.827,1,14.366666666666667,4.996,2023-07-07 13:27:00,A
1,False,41.69805,1,15.166666666666666,5.013,2023-07-07 13:45:00,A
1,False,19.753416666666663,1,6.5,2.638,2023-07-07 14:29:00,A
1,False,26.89786666666667,0,8.85,3.072,2023-07-07 15:19:00,A
1,False,15.115383333333334,0,4.733333333333333,2.255,2023-07-07 16:30:00,D
1,False,29.5794,2,7.883333333333334,3.214,2023-07-07 19:01:00,A
2,False,34.68705,1,12.933333333333334,7.101,2023-07-07 21:35:00,C
1,False,29.10493333333333,0,9.066666666666666,3.23,2023-07-08 08:37:00,A
1,False,36.26073333333333,2,12.2,5.031,2023-07-08 09:36:00,A
1,False,42.15024999999999,2,10.566666666666666,4.407,2023-07-08 10:26:00,A
1,False,46.50293333333333,0,15.2,5.015,2023-07-08 11:12:00,F
1,False,41.174616666666665,3,12.3,4.793,2023-07-08 11:16:00,A
1,False,35.123333333333335,2,12.966666666666669,5.765,2023-07-08 11:43:00,A
1,False,79.20116666666667,1,20.933333333333334,5.875,2023-07-08 11:59:00,F
1,False,29.152916666666663,2,13.05,4.711,2023-07-08 12:13:00,A
1,False,33.98806666666667,1,10.133333333333333,4.065,2023-07-08 13:16:00,A
1,False,41.993583333333326,0,10.75,4.252,2023-07-08 13:32:00,F
1,False,35.92263333333334,1,12.1,4.747,2023-07-08 13:55:00,A
1,False,33.53568333333334,3,14.25,4.031,2023-07-08 15:38:00,A
1,False,26.05475,0,11.766666666666667,4.756,2023-07-08 16:30:00,A
1,False,21.6918,1,10.133333333333333,3.765,2023-07-08 17:13:00,A
1,False,40.1216,2,13.383333333333333,4.726,2023-07-08 17:32:00,A
1,False,14.649616666666669,0,6.05,2.542,2023-07-08 21:14:00,C
2,False,27.74561666666667,0,8.383333333333333,3.019,2023-07-09 09:28:00,A
1,False,25.28898333333333,1,6.416666666666667,2.229,2023-07-09 11:07:00,F
1,False,52.730083333333326,3,14.366666666666667,6.037,2023-07-09 11:29:00,A
1,False,31.67993333333333,2,8.583333333333334,2.862,2023-07-09 11:45:00,F
1,False,24.418116666666663,6,7.366666666666666,2.727,2023-07-09 11:51:00,A
1,False,17.556733333333334,0,6.65,2.327,2023-07-09 13:02:00,E
1,False,29.42663333333333,0,13.483333333333333,4.933,2023-07-10 07:52:00,A
1,False,19.57865,0,8.516666666666667,2.79,2023-07-10 08:02:00,D
1,False,25.012366666666665,2,12.083333333333334,4.144,2023-07-10 08:54:00,A
1,False,25.8084,3,10.2,3.828,2023-07-10 08:58:00,A
1,False,32.53503333333333,2,11.3,4.053,2023-07-10 09:19:00,A
1,False,25.802766666666663,2,12.266666666666667,4.548,2023-07-10 09:25:00,A
1,False,46.21975,3,12.033333333333331,5.404,2023-07-10 09:45:00,A
1,False,19.576766666666668,0,9.75,3.038,2023-07-10 11:35:00,D
1,False,44.89191666666667,0,12.35,4.291,2023-07-10 12:07:00,A
1,False,31.92298333333333,0,12.683333333333334,5.222,2023-07-10 12:24:00,D
1,False,26.817866666666664,3,6.8,2.432,2023-07-10 12:48:00,A
1,False,22.303866666666668,0,8.983333333333333,3.676,2023-07-10 13:19:00,E
1,False,38.25591666666667,2,11.7,4.837,2023-07-10 14:26:00,A
1,False,29.4149,1,8.45,3.141,2023-07-10 14:55:00,A
1,False,43.70683333333333,1,13.233333333333333,4.737,2023-07-10 15:22:00,A
1,False,35.13926666666667,0,14.816666666666666,5.999,2023-07-10 16:44:00,D
1,False,36.12053333333333,0,9.7,3.968,2023-07-10 17:58:00,D
1,False,36.59708333333333,3,12.883333333333333,4.632,2023-07-10 18:51:00,A
1,False,38.19511666666666,0,13.033333333333331,5.658,2023-07-10 19:19:00,C
1,False,67.82216666666666,1,17.133333333333333,9.005,2023-07-10 19:58:00,C
1,False,15.58785,2,7.566666666666666,2.661,2023-07-10 20:00:00,C
1,False,17.895300000000002,0,6.616666666666666,2.424,2023-07-11 08:11:00,A
1,False,25.15768333333333,0,8.05,2.837,2023-07-11 10:00:00,A
1,False,15.045833333333334,0,5.683333333333334,2.464,2023-07-11 10:02:00,D
1,False,23.5676,0,6.533333333333333,3.458,2023-07-11 10:59:00,C
1,False,22.67943333333333,0,10.766666666666667,4.037,2023-07-11 11:07:00,A
1,False,23.835866666666668,1,8.266666666666667,5.08,2023-07-11 11:19:00,C
1,False,25.819883333333333,1,12.7,4.334,2023-07-11 11:40:00,A
1,False,51.53873333333334,0,14.866666666666667,4.895,2023-07-11 12:36:00,A
1,False,27.69513333333333,3,11.566666666666666,4.225,2023-07-11 13:33:00,A
1,False,33.691399999999994,1,13.15,4.607,2023-07-11 16:27:00,A
1,False,25.0154,2,7.933333333333334,2.888,2023-07-11 16:57:00,A
1,False,51.804783333333326,2,13.916666666666666,4.402,2023-07-11 17:05:00,A
1,False,38.4523,3,14.55,5.734,2023-07-11 17:19:00,A
1,False,34.1702,2,13.45,5.535,2023-07-11 17:33:00,A
1,False,29.87485,3,12.85,4.588,2023-07-11 17:41:00,A
1,False,42.72021666666667,4,13.5,4.736,2023-07-11 18:25:00,A
1,False,39.93003333333333,5,10.4,3.511,2023-07-11 19:06:00,A
1,False,40.91813333333334,0,12.466666666666669,7.754,2023-07-11 21:18:00,C
1,False,18.187816666666667,0,8.866666666666667,3.386,2023-07-12 07:53:00,A
1,False,20.45008333333333,0,8.433333333333334,2.812,2023-07-12 08:17:00,F
1,False,20.82183333333333,0,9.683333333333334,3.438,2023-07-12 08:22:00,A
1,False,38.21825,2,15.466666666666669,5.457,2023-07-12 09:23:00,A
1,False,27.57686666666667,0,7.383333333333334,2.787,2023-07-12 10:04:00,A
1,False,35.00913333333333,1,11.133333333333333,3.622,2023-07-12 10:20:00,A
1,False,47.03993333333334,1,12.683333333333334,4.291,2023-07-12 12:07:00,F
1,False,43.03983333333333,2,11.733333333333333,5.505,2023-07-12 12:12:00,A
1,False,42.551116666666665,2,14.1,5.507,2023-07-12 12:21:00,A
1,False,43.06508333333333,3,13.566666666666666,4.98,2023-07-12 12:31:00,A
1,False,18.32045,4,6.55,2.408,2023-07-12 12:31:00,A
1,False,36.35126666666667,5,13.583333333333334,4.306,2023-07-12 13:07:00,A
1,False,26.50483333333333,3,8.8,3.007,2023-07-12 13:36:00,A
1,False,17.428183333333333,2,6.216666666666667,2.585,2023-07-12 13:52:00,A
1,False,24.82893333333333,2,10.633333333333333,4.197,2023-07-12 15:20:00,A
1,False,25.70445,2,12.733333333333333,4.558,2023-07-12 16:49:00,A
1,False,45.99001666666666,4,17.05,5.48,2023-07-12 17:09:00,A
1,False,50.12488333333334,4,13.366666666666667,5.61,2023-07-12 17:16:00,A
1,False,28.91485,0,14.366666666666667,5.694,2023-07-12 17:23:00,D
1,False,48.35006666666666,0,12.3,7.376,2023-07-12 17:29:00,E
1,False,39.04731666666667,2,14.383333333333333,6.162,2023-07-12 17:40:00,A
1,False,34.5256,1,13.133333333333333,5.426,2023-07-12 17:48:00,D
2,False,54.25026666666667,2,14.633333333333333,5.325,2023-07-12 18:17:00,A
1,False,51.71121666666666,4,15.25,6.02,2023-07-12 18:48:00,A
1,False,47.4343,2,13.266666666666667,4.698,2023-07-12 19:04:00,A
1,False,26.6055,2,8.35,2.944,2023-07-12 19:17:00,A
1,False,17.3384,0,8.65,3.697,2023-07-12 20:13:00,C
1,False,16.00625,1,5.466666666666667,2.289,2023-07-12 20:15:00,C
1,False,30.05196666666667,0,10.116666666666667,4.727,2023-07-12 21:59:00,C
1,False,23.45678333333333,1,10.55,3.51,2023-07-13 08:15:00,D
1,False,22.5729,0,7.333333333333333,2.997,2023-07-13 08:48:00,E
1,False,31.36386666666667,1,11.633333333333333,4.169,2023-07-13 08:49:00,A
1,False,32.68856666666667,4,13.016666666666667,3.97,2023-07-13 09:15:00,A
1,False,42.18938333333333,4,12.783333333333331,4.473,2023-07-13 09:23:00,A
1,False,19.78806666666667,3,6.966666666666667,2.73,2023-07-13 09:47:00,A
1,False,20.239066666666663,1,8.85,3.031,2023-07-13 10:14:00,A
1,False,33.28274999999999,2,13.883333333333333,4.813,2023-07-13 10:33:00,A
1,False,64.01268333333333,0,23.716666666666665,7.268,2023-07-13 10:53:00,F
1,False,45.15581666666667,0,14.966666666666669,5.22,2023-07-13 11:09:00,A
1,False,32.695883333333335,0,10.25,4.259,2023-07-13 13:10:00,D
1,False,35.727999999999994,0,16.75,5.569,2023-07-13 13:11:00,A
1,False,50.99691666666666,0,20.4,9.234,2023-07-13 13:37:00,B
1,False,34.982033333333334,2,9.183333333333334,3.238,2023-07-13 13:59:00,A
1,False,39.6894,1,12.45,4.912,2023-07-13 15:24:00,A
1,False,81.6993,0,27.683333333333334,9.549,2023-07-13 17:25:00,B
1,False,36.06271666666666,6,15.066666666666666,5.973,2023-07-13 17:31:00,A
1,False,24.62673333333333,1,10.45,4.814,2023-07-13 17:44:00,C
1,False,22.5853,0,6.283333333333333,2.535,2023-07-13 18:27:00,D
1,False,13.9357,0,5.116666666666666,1.987,2023-07-13 18:54:00,C
1,False,9.96675,0,3.333333333333333,1.421,2023-07-13 18:55:00,D
1,False,20.1733,0,6.95,2.578,2023-07-13 20:11:00,C
1,False,69.75296666666667,2,19.3,7.076,2023-07-13 20:42:00,B
1,False,37.661,0,16.5,6.352,2023-07-14 07:56:00,A
1,False,45.07983333333333,2,15.55,6.148,2023-07-14 08:14:00,A
1,False,41.377116666666666,1,14.116666666666667,5.09,2023-07-14 08:40:00,A
1,False,19.86,1,8.066666666666666,2.768,2023-07-14 09:09:00,A
1,False,47.63226666666667,1,15.283333333333331,5.315,2023-07-14 10:26:00,A
1,False,33.006366666666665,2,10.65,4.013,2023-07-14 10:45:00,A
